date,label,record_id,short_alias,formal_column,aggregation,factor_count,n,pearson_ic,rank_ic,pearson_ic_rolling20,pearson_ic_cumulative,rank_ic_rolling20,rank_ic_cumulative
2024-01-08,ret_intraday_vwap_0944_0945_from_d1_0935_last,dm07_fresh_match_sell,dm07_fresh_match_sell,dm07_fresh_match_sell,sell,2835,2830,-0.010316417491074389,-0.0035393895223872784,,-0.030358015842771896,,0.04067453434116326
2024-01-08,ret_intraday_vwap_0944_0945_from_d1_0935_last,dm08_adaptive_repeat_buy,dm08_adaptive_repeat_buy,dm08_adaptive_repeat_buy,buy,2835,2830,-0.042943359464177,-0.061905187507294235,,-0.10897761936335398,,-0.1908115250893694
2024-01-08,ret_intraday_vwap_0944_0945_from_d1_0935_last,dm08_adaptive_repeat_sell,dm08_adaptive_repeat_sell,dm08_adaptive_repeat_sell,sell,2835,2830,-0.02425353871119561,-0.04955093617389472,,-0.02693537693341018,,-0.0827320322210042
2024-01-08,ret_intraday_vwap_0944_0945_from_d1_0935_last,dm09_two_level_buy,dm09_two_level_buy,dm09_two_level_buy,buy,2835,2830,-0.022123380086532453,-0.06784294505514704,,-0.09369104600124448,,-0.23112107964639883
2024-01-08,ret_intraday_vwap_0944_0945_from_d1_0935_last,dm09_two_level_sell,dm09_two_level_sell,dm09_two_level_sell,sell,2835,2830,-0.06891763552391657,-0.09061712944884973,,-0.1551315365592812,,-0.250159582183264
2024-01-08,ret_intraday_vwap_0944_0945_from_d1_0935_last,dm10_excess_cancel_buy,dm10_excess_cancel_buy,dm10_excess_cancel_buy,buy,2835,2830,-0.023947571089917505,-0.05212540263286533,,-0.0713894870519235,,-0.1505803146359338
2024-01-08,ret_intraday_vwap_0944_0945_from_d1_0935_last,dm10_excess_cancel_sell,dm10_excess_cancel_sell,dm10_excess_cancel_sell,sell,2835,2830,-0.026405800426607853,-0.05358001054206301,,-0.06351618233944069,,-0.09749002610144228
2024-01-08,ret_intraday_vwap_0944_0945_from_d1_0935_last,dm11_recent_buy,dm11_recent_buy,dm11_recent_buy,buy,2835,2830,-0.04048415535580642,-0.052974947570719244,,-0.01914130024479463,,-0.035515209785444424
2024-01-08,ret_intraday_vwap_0944_0945_from_d1_0935_last,dm11_recent_sell,dm11_recent_sell,dm11_recent_sell,sell,2835,2830,-0.06211047067701228,-0.07932640379246249,,-0.13936828506029947,,-0.14907522499305462
2024-01-08,ret_intraday_vwap_0944_0945_from_d1_0935_last,dm12_persistent_buy,dm12_persistent_buy,dm12_persistent_buy,buy,2835,2830,-0.045012220381964486,-0.06239059734640806,,-0.10202515326065335,,-0.12105770568152699
2024-01-08,ret_intraday_vwap_0944_0945_from_d1_0935_last,dm12_persistent_sell,dm12_persistent_sell,dm12_persistent_sell,sell,2835,2830,-0.038386933834437795,-0.05873390947202006,,-0.09509567608961518,,-0.0994947656421464
2024-01-09,ret_intraday_vwap_0944_0945_from_d1_0935_last,dm01_exact_buy,dm01_exact_buy,dm01_exact_buy,buy,2834,2818,-0.09835688175041259,-0.15123268688512018,,-0.20190746619494876,,-0.258649684259484
2024-01-09,ret_intraday_vwap_0944_0945_from_d1_0935_last,dm01_exact_sell,dm01_exact_sell,dm01_exact_sell,sell,2834,2818,-0.15226911684116848,-0.1900574388202378,,-0.23635280164171846,,-0.26546435234502697
2024-01-09,ret_intraday_vwap_0944_0945_from_d1_0935_last,dm02_confirmed_buy,dm02_confirmed_buy,dm02_confirmed_buy,buy,2834,2818,-0.09835161935699763,-0.15121732452580813,,-0.20188234930585258,,-0.2587188424682025
2024-01-09,ret_intraday_vwap_0944_0945_from_d1_0935_last,dm02_confirmed_sell,dm02_confirmed_sell,dm02_confirmed_sell,sell,2834,2818,-0.15223988962188628,-0.1900606837343525,,-0.2363406332378109,,-0.265478827751295
2024-01-09,ret_intraday_vwap_0944_0945_from_d1_0935_last,dm03_price_room_buy,dm03_price_room_buy,dm03_price_room_buy,buy,2834,2818,-0.05933273210181586,-0.11820080316847043,,-0.1693665814906643,,-0.2714451476071985
2024-01-09,ret_intraday_vwap_0944_0945_from_d1_0935_last,dm03_price_room_sell,dm03_price_room_sell,dm03_price_room_sell,sell,2834,2818,-0.0806661936218477,-0.12953414443475683,,-0.1827112903969615,,-0.26531140865537906
2024-01-09,ret_intraday_vwap_0944_0945_from_d1_0935_last,dm04_price_cap_buy,dm04_price_cap_buy,dm04_price_cap_buy,buy,2834,2818,-0.09963357363227661,-0.1531306942979699,,-0.18624851311084306,,-0.2292726650339133
2024-01-09,ret_intraday_vwap_0944_0945_from_d1_0935_last,dm04_price_cap_sell,dm04_price_cap_sell,dm04_price_cap_sell,sell,2834,2818,-0.15885000924883255,-0.19885880951088,,-0.22807101880676312,,-0.2537942047138498
2024-01-09,ret_intraday_vwap_0944_0945_from_d1_0935_last,dm05_lot_floor_buy,dm05_lot_floor_buy,dm05_lot_floor_buy,buy,2834,2818,-0.09774818591039715,-0.15062655045571016,,-0.19952606165758768,,-0.25863868867799505
2024-01-09,ret_intraday_vwap_0944_0945_from_d1_0935_last,dm05_lot_floor_sell,dm05_lot_floor_sell,dm05_lot_floor_sell,sell,2834,2818,-0.15298506867794484,-0.19091662066214923,,-0.23597559740035617,,-0.2660485307169517
2024-01-09,ret_intraday_vwap_0944_0945_from_d1_0935_last,dm06_soft_under_buy,dm06_soft_under_buy,dm06_soft_under_buy,buy,2834,2818,-0.09830660605231933,-0.15130771658438436,,-0.20171792670886013,,-0.2590428480256106
2024-01-09,ret_intraday_vwap_0944_0945_from_d1_0935_last,dm06_soft_under_sell,dm06_soft_under_sell,dm06_soft_under_sell,sell,2834,2818,-0.15248362135351728,-0.19030929893286597,,-0.2364686288184198,,-0.2662605475233018
2024-01-09,ret_intraday_vwap_0944_0945_from_d1_0935_last,dm07_fresh_match_buy,dm07_fresh_match_buy,dm07_fresh_match_buy,buy,2834,2818,-0.07009943579950746,-0.11473662324909573,,-0.07886551332163197,,-0.13033413163308225
2024-01-09,ret_intraday_vwap_0944_0945_from_d1_0935_last,dm07_fresh_match_sell,dm07_fresh_match_sell,dm07_fresh_match_sell,sell,2834,2818,-0.11648583900045192,-0.15930505366231137,,-0.14684385484322382,,-0.11863051932114811
2024-01-09,ret_intraday_vwap_0944_0945_from_d1_0935_last,dm08_adaptive_repeat_buy,dm08_adaptive_repeat_buy,dm08_adaptive_repeat_buy,buy,2834,2818,-0.08023933332542521,-0.11478754338458177,,-0.1892169526887792,,-0.3055990684739512
2024-01-09,ret_intraday_vwap_0944_0945_from_d1_0935_last,dm08_adaptive_repeat_sell,dm08_adaptive_repeat_sell,dm08_adaptive_repeat_sell,sell,2834,2818,-0.11225225615469536,-0.1498233730267644,,-0.13918763308810556,,-0.2325554052477686
2024-01-09,ret_intraday_vwap_0944_0945_from_d1_0935_last,dm09_two_level_buy,dm09_two_level_buy,dm09_two_level_buy,buy,2834,2818,-0.076995188804608,-0.10156127925900604,,-0.17068623480585246,,-0.3326823589054049
2024-01-09,ret_intraday_vwap_0944_0945_from_d1_0935_last,dm09_two_level_sell,dm09_two_level_sell,dm09_two_level_sell,sell,2834,2818,-0.0795690490188501,-0.11225899652483744,,-0.23470058557813128,,-0.36241857870810146
2024-01-09,ret_intraday_vwap_0944_0945_from_d1_0935_last,dm10_excess_cancel_buy,dm10_excess_cancel_buy,dm10_excess_cancel_buy,buy,2834,2818,-0.015990393685527404,-0.08224390925223729,,-0.0873798807374509,,-0.2328242238881711
2024-01-09,ret_intraday_vwap_0944_0945_from_d1_0935_last,dm10_excess_cancel_sell,dm10_excess_cancel_sell,dm10_excess_cancel_sell,sell,2834,2818,-0.04302851550823147,-0.05413184106933054,,-0.10654469784767215,,-0.15162186717077283
2024-01-09,ret_intraday_vwap_0944_0945_from_d1_0935_last,dm11_recent_buy,dm11_recent_buy,dm11_recent_buy,buy,2834,2818,-0.06152079460740104,-0.12021274019875057,,-0.08066209485219566,,-0.15572794998419498
2024-01-09,ret_intraday_vwap_0944_0945_from_d1_0935_last,dm11_recent_sell,dm11_recent_sell,dm11_recent_sell,sell,2834,2818,-0.14945330030520398,-0.1860417139851263,,-0.28882158536550345,,-0.33511693897818096
2024-01-09,ret_intraday_vwap_0944_0945_from_d1_0935_last,dm12_persistent_buy,dm12_persistent_buy,dm12_persistent_buy,buy,2834,2818,-0.09954124647872103,-0.15613087311068233,,-0.2015663997393744,,-0.2771885787922093
2024-01-09,ret_intraday_vwap_0944_0945_from_d1_0935_last,dm12_persistent_sell,dm12_persistent_sell,dm12_persistent_sell,sell,2834,2818,-0.15254764736513798,-0.19157576879306928,,-0.24764332345475315,,-0.2910705344352157
2024-01-10,ret_intraday_vwap_0944_0945_from_d1_0935_last,dm01_exact_buy,dm01_exact_buy,dm01_exact_buy,buy,2835,2826,-0.03067547208804081,-0.04213548692653743,,-0.23258293828298957,,-0.30078517118602144
2024-01-10,ret_intraday_vwap_0944_0945_from_d1_0935_last,dm01_exact_sell,dm01_exact_sell,dm01_exact_sell,sell,2835,2826,-0.06332231923652828,-0.07329441678627573,,-0.29967512087824677,,-0.3387587691313027
2024-01-10,ret_intraday_vwap_0944_0945_from_d1_0935_last,dm02_confirmed_buy,dm02_confirmed_buy,dm02_confirmed_buy,buy,2835,2826,-0.030545080360017192,-0.04199633173767893,,-0.2324274296658698,,-0.3007151742058814
2024-01-10,ret_intraday_vwap_0944_0945_from_d1_0935_last,dm02_confirmed_sell,dm02_confirmed_sell,dm02_confirmed_sell,sell,2835,2826,-0.06327586071496588,-0.07320018820178173,,-0.2996164939527768,,-0.3386790159530767
2024-01-10,ret_intraday_vwap_0944_0945_from_d1_0935_last,dm03_price_room_buy,dm03_price_room_buy,dm03_price_room_buy,buy,2835,2826,-0.014879838302009863,-0.045987037774703664,,-0.18424641979267417,,-0.31743218538190215
2024-01-10,ret_intraday_vwap_0944_0945_from_d1_0935_last,dm03_price_room_sell,dm03_price_room_sell,dm03_price_room_sell,sell,2835,2826,-0.01833685693374561,-0.043734884646079664,,-0.20104814733070708,,-0.3090462933014587
2024-01-10,ret_intraday_vwap_0944_0945_from_d1_0935_last,dm04_price_cap_buy,dm04_price_cap_buy,dm04_price_cap_buy,buy,2835,2826,-0.03267875339930382,-0.04053656827677203,,-0.21892726651014688,,-0.26980923331068535
2024-01-10,ret_intraday_vwap_0944_0945_from_d1_0935_last,dm04_price_cap_sell,dm04_price_cap_sell,dm04_price_cap_sell,sell,2835,2826,-0.07028448074937739,-0.08009558412259585,,-0.2983554995561405,,-0.33388978883644566
2024-01-10,ret_intraday_vwap_0944_0945_from_d1_0935_last,dm05_lot_floor_buy,dm05_lot_floor_buy,dm05_lot_floor_buy,buy,2835,2826,-0.029492788755296085,-0.040378041425361624,,-0.22901885041288378,,-0.29901673010335666
2024-01-10,ret_intraday_vwap_0944_0945_from_d1_0935_last,dm05_lot_floor_sell,dm05_lot_floor_sell,dm05_lot_floor_sell,sell,2835,2826,-0.06243977344550539,-0.0722309866796623,,-0.29841537084586156,,-0.338279517396614
2024-01-10,ret_intraday_vwap_0944_0945_from_d1_0935_last,dm06_soft_under_buy,dm06_soft_under_buy,dm06_soft_under_buy,buy,2835,2826,-0.030494018546191926,-0.04196870796097672,,-0.23221194525505207,,-0.3010115559865873
2024-01-10,ret_intraday_vwap_0944_0945_from_d1_0935_last,dm06_soft_under_sell,dm06_soft_under_sell,dm06_soft_under_sell,sell,2835,2826,-0.0631885049002028,-0.07308141158712607,,-0.29965713371862257,,-0.33934195911042786
2024-01-10,ret_intraday_vwap_0944_0945_from_d1_0935_last,dm07_fresh_match_buy,dm07_fresh_match_buy,dm07_fresh_match_buy,buy,2835,2826,-0.01998790069144931,-0.03237233189737319,,-0.09885341401308129,,-0.16270646353045543
2024-01-10,ret_intraday_vwap_0944_0945_from_d1_0935_last,dm07_fresh_match_sell,dm07_fresh_match_sell,dm07_fresh_match_sell,sell,2835,2826,-0.053255239056843366,-0.0591637823806823,,-0.2000990939000672,,-0.17779430170183042
2024-01-10,ret_intraday_vwap_0944_0945_from_d1_0935_last,dm08_adaptive_repeat_buy,dm08_adaptive_repeat_buy,dm08_adaptive_repeat_buy,buy,2835,2826,-0.010933328549609742,-0.037439198442132095,,-0.20015028123838893,,-0.3430382669160833
2024-01-10,ret_intraday_vwap_0944_0945_from_d1_0935_last,dm08_adaptive_repeat_sell,dm08_adaptive_repeat_sell,dm08_adaptive_repeat_sell,sell,2835,2826,-0.04021057787765317,-0.07520873170813736,,-0.1793982109657587,,-0.307764136955906
2024-01-10,ret_intraday_vwap_0944_0945_from_d1_0935_last,dm09_two_level_buy,dm09_two_level_buy,dm09_two_level_buy,buy,2835,2826,-0.0012789273534893214,-0.017939093223221892,,-0.1719651621593418,,-0.3506214521286268
2024-01-10,ret_intraday_vwap_0944_0945_from_d1_0935_last,dm09_two_level_sell,dm09_two_level_sell,dm09_two_level_sell,sell,2835,2826,-0.024229239158345846,-0.028020359642379207,,-0.25892982473647713,,-0.39043893835048066
2024-01-10,ret_intraday_vwap_0944_0945_from_d1_0935_last,dm10_excess_cancel_buy,dm10_excess_cancel_buy,dm10_excess_cancel_buy,buy,2835,2826,-0.003166102528455965,-0.005367370490489528,,-0.09054598326590686,,-0.2381915943786606
2024-01-10,ret_intraday_vwap_0944_0945_from_d1_0935_last,dm10_excess_cancel_sell,dm10_excess_cancel_sell,dm10_excess_cancel_sell,sell,2835,2826,-0.05480718130038619,-0.059237190054856365,,-0.16135187914805835,,-0.2108590572256292
2024-01-10,ret_intraday_vwap_0944_0945_from_d1_0935_last,dm11_recent_buy,dm11_recent_buy,dm11_recent_buy,buy,2835,2826,-0.019489872576669596,-0.024924279930861087,,-0.10015196742886527,,-0.18065222991505608
2024-01-10,ret_intraday_vwap_0944_0945_from_d1_0935_last,dm11_recent_sell,dm11_recent_sell,dm11_recent_sell,sell,2835,2826,-0.04828177242130382,-0.056903825114756175,,-0.3371033577868073,,-0.3920207640929371
2024-01-10,ret_intraday_vwap_0944_0945_from_d1_0935_last,dm12_persistent_buy,dm12_persistent_buy,dm12_persistent_buy,buy,2835,2826,-0.027630820032324203,-0.04632004884800054,,-0.2291972197716986,,-0.3235086276402099
2024-01-10,ret_intraday_vwap_0944_0945_from_d1_0935_last,dm12_persistent_sell,dm12_persistent_sell,dm12_persistent_sell,sell,2835,2826,-0.06018571994178635,-0.0724582416427632,,-0.3078290433965395,,-0.3635287760779789
2024-01-11,ret_intraday_vwap_0944_0945_from_d1_0935_last,dm01_exact_buy,dm01_exact_buy,dm01_exact_buy,buy,2835,2826,-0.094023059279782,-0.12182546481651822,,-0.32660599756277153,,-0.4226106360025397
2024-01-11,ret_intraday_vwap_0944_0945_from_d1_0935_last,dm01_exact_sell,dm01_exact_sell,dm01_exact_sell,sell,2835,2826,-0.09252001930950382,-0.12850504454664763,,-0.3921951401877506,,-0.46726381367795033
2024-01-11,ret_intraday_vwap_0944_0945_from_d1_0935_last,dm02_confirmed_buy,dm02_confirmed_buy,dm02_confirmed_buy,buy,2835,2826,-0.0940215679642612,-0.12182130581920939,,-0.326448997630131,,-0.4225364800250908
2024-01-11,ret_intraday_vwap_0944_0945_from_d1_0935_last,dm02_confirmed_sell,dm02_confirmed_sell,dm02_confirmed_sell,sell,2835,2826,-0.09255807623848283,-0.1285914842591577,,-0.3921745701912596,,-0.46727050021223443
2024-01-11,ret_intraday_vwap_0944_0945_from_d1_0935_last,dm03_price_room_buy,dm03_price_room_buy,dm03_price_room_buy,buy,2835,2826,-0.044140568703162124,-0.08437414973338814,,-0.22838698849583627,,-0.4018063351152903
2024-01-11,ret_intraday_vwap_0944_0945_from_d1_0935_last,dm03_price_room_sell,dm03_price_room_sell,dm03_price_room_sell,sell,2835,2826,-0.04390056537567342,-0.098564211329087,,-0.24494871270638052,,-0.4076105046305457
2024-01-11,ret_intraday_vwap_0944_0945_from_d1_0935_last,dm04_price_cap_buy,dm04_price_cap_buy,dm04_price_cap_buy,buy,2835,2826,-0.09878312766201829,-0.12314755851697765,,-0.3177103941721652,,-0.392956791827663
2024-01-11,ret_intraday_vwap_0944_0945_from_d1_0935_last,dm04_price_cap_sell,dm04_price_cap_sell,dm04_price_cap_sell,sell,2835,2826,-0.09706852079634412,-0.12674967337840107,,-0.39542402035248464,,-0.46063946221484675
2024-01-11,ret_intraday_vwap_0944_0945_from_d1_0935_last,dm05_lot_floor_buy,dm05_lot_floor_buy,dm05_lot_floor_buy,buy,2835,2826,-0.09392908971990742,-0.12217973175316128,,-0.32294794013279116,,-0.42119646185651793
2024-01-11,ret_intraday_vwap_0944_0945_from_d1_0935_last,dm05_lot_floor_sell,dm05_lot_floor_sell,dm05_lot_floor_sell,sell,2835,2826,-0.09294930309721051,-0.12910907053516293,,-0.39136467394307206,,-0.46738858793177696
2024-01-11,ret_intraday_vwap_0944_0945_from_d1_0935_last,dm06_soft_under_buy,dm06_soft_under_buy,dm06_soft_under_buy,buy,2835,2826,-0.09377557839154918,-0.12144328777727893,,-0.3259875236466012,,-0.4224548437638662
2024-01-11,ret_intraday_vwap_0944_0945_from_d1_0935_last,dm06_soft_under_sell,dm06_soft_under_sell,dm06_soft_under_sell,sell,2835,2826,-0.09253395280051169,-0.12859700898603743,,-0.39219108651913426,,-0.4679389680964653
2024-01-11,ret_intraday_vwap_0944_0945_from_d1_0935_last,dm07_fresh_match_buy,dm07_fresh_match_buy,dm07_fresh_match_buy,buy,2835,2826,-0.09317932641603428,-0.10409043130384299,,-0.19203274042911556,,-0.2667968948342984
2024-01-11,ret_intraday_vwap_0944_0945_from_d1_0935_last,dm07_fresh_match_sell,dm07_fresh_match_sell,dm07_fresh_match_sell,sell,2835,2826,-0.09763707588387695,-0.11014969168549593,,-0.2977361697839441,,-0.28794399338732635
2024-01-11,ret_intraday_vwap_0944_0945_from_d1_0935_last,dm08_adaptive_repeat_buy,dm08_adaptive_repeat_buy,dm08_adaptive_repeat_buy,buy,2835,2826,-0.052268606744972614,-0.0788551963955302,,-0.25241888798336154,,-0.4218934633116135
2024-01-11,ret_intraday_vwap_0944_0945_from_d1_0935_last,dm08_adaptive_repeat_sell,dm08_adaptive_repeat_sell,dm08_adaptive_repeat_sell,sell,2835,2826,-0.017104906015633223,-0.06906802217027738,,-0.19650311698139195,,-0.37683215912618334
2024-01-11,ret_intraday_vwap_0944_0945_from_d1_0935_last,dm09_two_level_buy,dm09_two_level_buy,dm09_two_level_buy,buy,2835,2826,-0.04760653729539274,-0.05565097724630878,,-0.21957169945473454,,-0.4062724293749356
2024-01-11,ret_intraday_vwap_0944_0945_from_d1_0935_last,dm09_two_level_sell,dm09_two_level_sell,dm09_two_level_sell,sell,2835,2826,-0.01816842277803258,-0.026951185559052408,,-0.27709824751450973,,-0.41739012390953306
2024-01-11,ret_intraday_vwap_0944_0945_from_d1_0935_last,dm10_excess_cancel_buy,dm10_excess_cancel_buy,dm10_excess_cancel_buy,buy,2835,2826,-0.037505976496860556,0.00720622856043473,,-0.12805195976276743,,-0.23098536581822587
2024-01-11,ret_intraday_vwap_0944_0945_from_d1_0935_last,dm10_excess_cancel_sell,dm10_excess_cancel_sell,dm10_excess_cancel_sell,sell,2835,2826,-0.010268605380519777,0.01777955341354687,,-0.17162048452857812,,-0.19307950381208233
2024-01-11,ret_intraday_vwap_0944_0945_from_d1_0935_last,dm11_recent_buy,dm11_recent_buy,dm11_recent_buy,buy,2835,2826,-0.060169253491810994,-0.10064711302767086,,-0.16032122092067624,,-0.28129934294272696
2024-01-11,ret_intraday_vwap_0944_0945_from_d1_0935_last,dm11_recent_sell,dm11_recent_sell,dm11_recent_sell,sell,2835,2826,-0.07214851507128074,-0.11522216922800274,,-0.409251872858088,,-0.5072429333209398
2024-01-11,ret_intraday_vwap_0944_0945_from_d1_0935_last,dm12_persistent_buy,dm12_persistent_buy,dm12_persistent_buy,buy,2835,2826,-0.08325342141375834,-0.1187233551704736,,-0.31245064118545696,,-0.44223198281068343
2024-01-11,ret_intraday_vwap_0944_0945_from_d1_0935_last,dm12_persistent_sell,dm12_persistent_sell,dm12_persistent_sell,sell,2835,2826,-0.08315602477131356,-0.125631498299137,,-0.39098506816785306,,-0.4891602743771159
2024-01-12,ret_intraday_vwap_0944_0945_from_d1_0935_last,dm01_exact_buy,dm01_exact_buy,dm01_exact_buy,buy,2835,2826,-0.023937153587069018,-0.07208349341682262,,-0.3505431511498406,,-0.4946941294193623
2024-01-12,ret_intraday_vwap_0944_0945_from_d1_0935_last,dm01_exact_sell,dm01_exact_sell,dm01_exact_sell,sell,2835,2826,-0.03812056583050839,-0.10106651854103807,,-0.43031570601825897,,-0.5683303322189884
2024-01-12,ret_intraday_vwap_0944_0945_from_d1_0935_last,dm02_confirmed_buy,dm02_confirmed_buy,dm02_confirmed_buy,buy,2835,2826,-0.023899846414910848,-0.07206766755533693,,-0.35034884404504185,,-0.4946041475804277
2024-01-12,ret_intraday_vwap_0944_0945_from_d1_0935_last,dm02_confirmed_sell,dm02_confirmed_sell,dm02_confirmed_sell,sell,2835,2826,-0.038137238608341784,-0.10102600314199411,,-0.4303118087996014,,-0.5682965033542285
2024-01-12,ret_intraday_vwap_0944_0945_from_d1_0935_last,dm03_price_room_buy,dm03_price_room_buy,dm03_price_room_buy,buy,2835,2826,-0.010090963454212978,-0.08410100245722232,,-0.23847795195004926,,-0.4859073375725126
2024-01-12,ret_intraday_vwap_0944_0945_from_d1_0935_last,dm03_price_room_sell,dm03_price_room_sell,dm03_price_room_sell,sell,2835,2826,-0.0014735615412733091,-0.09153484917264701,,-0.2464222742476538,,-0.49914535380319275
2024-01-12,ret_intraday_vwap_0944_0945_from_d1_0935_last,dm04_price_cap_buy,dm04_price_cap_buy,dm04_price_cap_buy,buy,2835,2826,-0.025665925490801586,-0.06430985525844043,,-0.3433763196629668,,-0.45726664708610343
2024-01-12,ret_intraday_vwap_0944_0945_from_d1_0935_last,dm04_price_cap_sell,dm04_price_cap_sell,dm04_price_cap_sell,sell,2835,2826,-0.046898228557894384,-0.10176099385995194,,-0.442322248910379,,-0.5624004560747986
2024-01-12,ret_intraday_vwap_0944_0945_from_d1_0935_last,dm05_lot_floor_buy,dm05_lot_floor_buy,dm05_lot_floor_buy,buy,2835,2826,-0.02318962773367685,-0.07033298331813284,,-0.34613756786646804,,-0.4915294451746508
2024-01-12,ret_intraday_vwap_0944_0945_from_d1_0935_last,dm05_lot_floor_sell,dm05_lot_floor_sell,dm05_lot_floor_sell,sell,2835,2826,-0.03760279887566766,-0.09933252903043008,,-0.42896747281873976,,-0.5667211169622071
2024-01-12,ret_intraday_vwap_0944_0945_from_d1_0935_last,dm06_soft_under_buy,dm06_soft_under_buy,dm06_soft_under_buy,buy,2835,2826,-0.02404789354478176,-0.07226379788481549,,-0.350035417191383,,-0.49471864164868173
2024-01-12,ret_intraday_vwap_0944_0945_from_d1_0935_last,dm06_soft_under_sell,dm06_soft_under_sell,dm06_soft_under_sell,sell,2835,2826,-0.03812944640638577,-0.10121309237303378,,-0.43032053292552,,-0.5691520604694991
2024-01-12,ret_intraday_vwap_0944_0945_from_d1_0935_last,dm07_fresh_match_buy,dm07_fresh_match_buy,dm07_fresh_match_buy,buy,2835,2826,-0.009932772699881026,-0.033612900198428525,,-0.20196551312899658,,-0.3004097950327269
2024-01-12,ret_intraday_vwap_0944_0945_from_d1_0935_last,dm07_fresh_match_sell,dm07_fresh_match_sell,dm07_fresh_match_sell,sell,2835,2826,-0.04143381039428496,-0.08732873224354068,,-0.3391699801782291,,-0.375272725630867
2024-01-12,ret_intraday_vwap_0944_0945_from_d1_0935_last,dm08_adaptive_repeat_buy,dm08_adaptive_repeat_buy,dm08_adaptive_repeat_buy,buy,2835,2826,-0.02724404613679935,-0.08211304105861238,,-0.2796629341201609,,-0.5040065043702259
